Brand,Model,Company,Price in India,id,1 stars,2 stars,4 stars,3 stars,5 stars,link,total_ratings,RAM,Size,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Base Clock Speed,Graphics Processor.1,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),Dedicated Graphics.1,HDMI Port,Ethernet,Battery_Life,Dedicated Graphic Memory Type,Expandable RAM up to (GB),other_info,reviewDescription
HP,14-CB113WM,hp,49757.0,4417,0,0,0,0,0,https://gadgets.ndtv.com/hp-14-cb113wm-8789,,4GB,14.00-inch,32GB,Purple,Windows 10,No,14-CB113WM,Intel Celeron Dual Core,,,No,1366x768 pixels,,1.2,226.06 x 337.82 x 17.78,4.2,,,,,,,,Yes,,,,,,,,,,,,6,,,{'RAM Slots': '2'},"Love this product.Excellent power for the money.Thank you very much,Mark S. Koslosky"
Alienware,15 ANW15-1421SLV,alienware,49757.0,4418,0,0,0,0,0,https://gadgets.ndtv.com/alienware-15-anw15-1421slv-8295,,8GB,15.60-inch,No,Black,Windows 8.1,1TB,15 ANW15-1421SLV,Intel Core i5 4210H,Nvidia GeForce GTX 965M,,No,,,3.21,86.36 x 270.00 x 38.60,,,,,,2.9 GHz,Nvidia GeForce GTX 965M,,,8,,,,,,,,,,,6,DDR3,,"{'RAM Slots': '2', 'Web Camera': '0.9-megapixel'}",Love! These guys are just as powerful as any other batteries!
Fujitsu,XBUY-U937-001,fujitsu,105751.0,4419,100,0,0,0,0,https://gadgets.ndtv.com/fujitsu-xbuy-u937-001-8176,,8GB,13.30-inch,No,Red,Windows 10,256GB,XBUY-U937-001,Intel Core i5,,,No,1920x1080 pixels,802.11 b/g/n,0.9,309.00 x 214.00 x 38.10,,,,,,,,"Fujitsu XBUY-U937-001 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Red, 13.3 inch)",,,,,,,,,,,,,6,,,,Loved it all toys are working now lol
Asus,NB X510UN-EJ330T,asus,64990.0,4420,0,0,0,0,0,https://gadgets.ndtv.com/asus-nb-x510un-ej330t-8173,,8GB,15.60-inch,No,Champagne,Windows 10,1TB,NB X510UN-EJ330T,Intel Core i7 4500U,,,No,,,2.78,50.90 x 30.60 x 6.60,,,,,,1.8 GHz,,"Asus NB X510UN-EJ330T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Champagne, 15.6 inch)",,2,,,,,,,,,,,6,,,,Loved it!
Acer,Predator Helios 300 (2020),acer,49757.0,4421,0,0,0,0,100,https://gadgets.ndtv.com/acer-predator-helios-300-2020-price-in-india-95069,2,,15.60-inch,,,Windows 10 Home,,,,Nvidia GeForce RTX 2070 Max-Q,Yes,,1920x1080 pixels,,,,,,Predator Helios,Yes,,,Nvidia GeForce RTX 2070 Max-Q,,Yes,,,,,,Yes,,,Yes,,,6,,32GB,,LOVED THE BATTERIES. VERY GOOD
Acer,Aspire E ES1-533-C55P,acer,49757.0,4422,0,0,0,0,0,https://gadgets.ndtv.com/acer-aspire-e-es1-533-c55p-8861#gallery,,4GB,15.60-inch,No,Black,Windows 10,500GB,ES1-533-C55P,Intel Celeron Dual Core,,,No,1366x768 pixels,,1.5,259.00 x 38.10 x 25.00,,2.0,Aspire E,,,,,,Yes,,,,,,,,,,,,6,,,,Loved the price of it.Worked great..
HP,ZBook Create,hp,49757.0,4423,0,0,0,0,0,https://gadgets.ndtv.com/hp-zbook-create-price-in-india-92054,,,15.60-inch,,,Windows 10,,,Intel Core 10th Gen,Nvidia GeForce,Yes,,,,,,,,ZBook,,Yes,,Nvidia GeForce,,Yes,,Trackpad,,,,2 Speakers,,,Yes,Standard,,17,,,{'Headphone and Mic Combo Jack': 'Yes'},Low cost solution that works...
HP,NoteBook 4JC27UA,hp,49757.0,4424,0,0,0,0,0,https://gadgets.ndtv.com/hp-notebook-4jc27ua-8897,,8GB,14.00-inch,No,Black,Windows 10 Home,1TB,4JC27UA,Intel Core i3,,,No,1366x768 pixels,,1.5,,4.2,,NoteBook,,,,,,Yes,,,,,,,,,,,,6,,,{'Headphone and Mic Combo Jack': 'Yes'},More batteries for less money. That's what I'm talking about.
Lenovo,ThinkPad T460,lenovo,75000.0,4425,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-thinkpad-t460-6069,,4GB,14.00-inch,No,Black,Windows 10,500GB,T460,Intel Core i5,,,No,,,1.72,335.28 x 345.44 x 20.00,,,ThinkPad,,,,,"Lenovo Thinkpad T460 Laptop (8GB RAM, Intel Core i5, Black, 14 inch)",,3,,,,,,,,,,,6,,,"{'Web Camera': 'Yes', 'Backlit Keyboard': 'No', 'Launched': 'September 2019', 'Model Name': 'Inspiron 27 7000'}",More battery than other batteries
Fujitsu,XBUY-U937-001,fujitsu,105751.0,4426,100,0,0,0,0,https://gadgets.ndtv.com/fujitsu-xbuy-u937-001-8176#gallery,,8GB,13.30-inch,No,Red,Windows 10,256GB,XBUY-U937-001,Intel Core i5,,,No,1920x1080 pixels,802.11 b/g/n,0.9,309.00 x 214.00 x 38.10,,,,,,,,"Fujitsu XBUY-U937-001 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i5, Red, 13.3 inch)",,,,,,,,,,,,,6,,,,much better than buying at the grocery store and the last longer.
Asus,ChromeBook C101PA-DB02,asus,49757.0,4427,0,0,0,0,0,https://gadgets.ndtv.com/asus-chromebook-c101pa-db02-8128#gallery,,4GB,10.10-inch,No,Silver,Chrome OS,16GB,C101PA-DB02,Intel APU Quad Core,,,No,1280x800 pixels,802.11 ac,0.9,264.00 x 183.00 x 38.10,,,ChromeBook,,,,,,,4,,,,,,,,,,,6,,,"{'RAM Slots': '2', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '60', 'Optical Disk Drive': 'CD/DVD Writer', 'Burst Clock Speed': '3.1 GHz', 'Dedicated Graphic Memory': '2GB'}",much cheaper and just as good
Dell,Inspiron 3459,dell,49757.0,4428,0,0,0,0,0,https://gadgets.ndtv.com/dell-inspiron-3459-7155,,4GB,14.00-inch,No,Black,DOS,500GB,3459,Intel Core i5 4th Gen 6200U,,,No,1366x768 pixels,802.11 a/b/n,,,,3.0,Inspiron,,,,,,,,,"2 x USB 2.0, 1 x USB 3.0",,,,,,,Standard,,6,,,,My best endorsement is: I'm a repeat buyer!
Asus,VivoBook K570,asus,49757.0,4429,0,0,0,0,0,https://gadgets.ndtv.com/asus-vivobook-k570-8902,,16GB,15.60-inch,No,Black,Windows 10,256GB,K570,Intel Core i5,,,No,1920x1080 pixels,,2.19,,,3.0,VivoBook,,,,,,Yes,,,,,,,,,,,,6,DDR3,,"{'Web Camera': 'Yes', 'Battery Capacity (WHR)': '52', 'Backlit Keyboard': 'Yes', 'Launched': '3rd January 2020', 'Model Name': 'Latitude 9510', 'Material': 'Aluminium'}",My kid goes through these like water. Expensive ones don't last much long. This is my go to brand
Asus,VivoBook K570,asus,49757.0,4429,0,0,0,0,0,https://gadgets.ndtv.com/asus-vivobook-k570-8902#gallery,,16GB,15.60-inch,No,Black,Windows 10,256GB,K570,Intel Core i5,,,No,1920x1080 pixels,,2.19,,,3.0,VivoBook,,,,,,Yes,,,,,,,,,,,,6,DDR3,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '56', 'Backlit Keyboard': 'Yes', 'Lock Slot': 'Yes', 'Launched': '28th May 2019', 'Model Name': 'XPS 15 7590', 'Material': 'Aluminium'}",My kid loves the price and the batteries r great for his gaming
Dell,ChromeBook 3189,dell,47644.0,4430,0,0,0,0,0,https://gadgets.ndtv.com/dell-chromebook-3189-7788,,4GB,11.60-inch,32GB,Black,,No,3189,Intel Celeron Dual Core,,,No,,802.11 b/g/n,1.32,42.70 x 279.00 x 7.40,,,ChromeBook,,,,,"Dell Chromebook 3189 Laptop (4GB RAM, 32GB HDD, Intel Celeron, Black, 11.6 inch)",,3,,,,,,,,,,,6,,,,"my mouse and noise cancelling headphones eat this like candy, probably should use the off button more times"
Dell,ChromeBook C3181-C895GRY,dell,49757.0,4431,0,0,0,0,0,https://gadgets.ndtv.com/dell-chromebook-c3181-c895gry-8871,,4GB,11.60-inch,32GB,Black,Chrome OS,No,C3181-C895GRY,Intel Celeron Dual Core,,,No,1366x768 pixels,,2.24,,4.2,2.0,ChromeBook,,,,,,Yes,,,,,,,,,,,,6,,,"{'RAM Slots': '2', 'Web Camera': 'Yes', 'Battery Capacity (WHR)': '40', 'RJ11': 'Yes', 'Dedicated Graphic Memory': '2GB', 'Lock Slot': 'Kensington Lock Port'}",NCIE
Dell,Inspiron I3542-0000BLK,dell,49757.0,4432,0,0,0,0,0,https://gadgets.ndtv.com/dell-inspiron-i3542-0000blk-7165,,4GB,15.60-inch,No,Black,Windows 10,500GB,I3542-0000BLK,Intel Celeron Dual Core 2957U,,,No,1366x768 pixels,,2.39,381.00 x 267.00 x 25.00,,,Inspiron,,,1.4 GHz,,,,4,,,,,,,,,,,6,,,{'RAM Slots': '2'},Never run out again
Asus,ROG Strix GL502VT-DS74,asus,49757.0,4433,0,0,0,0,0,https://gadgets.ndtv.com/asus-rog-strix-gl502vt-ds74-6310#gallery,,16GB,15.60-inch,No,Black,Windows 10,1TB,GL502VT-DS74,,,,No,1920x1080 pixels,802.11 ac,,388.62 x 266.70 x 22.86,,4.0,ROG Strix,,,2.6 GHz,,,,,,,,,,,,,Standard,,6,,,"{'RAM Slots': '1', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '42', 'Burst Clock Speed': '3.1 GHz', 'Backlit Keyboard': 'Yes', 'Dedicated Graphic Memory': '4GB', 'Lock Slot': 'Noble Lock Port'}",Nice
Dell,Inspiron 3559,dell,49757.0,4434,0,0,0,0,0,https://gadgets.ndtv.com/dell-inspiron-3559-7201,,4GB,15.60-inch,No,Black,Windows 10,1TB,3559,AMD Core i5 6310,,,No,1366x768 pixels,,2.1,260.10 x 379.98 x 21.59,,,Inspiron,,,2.4 GHz,,,,4,,,,,,,,,,,6,,,"{'Web Camera': 'Yes', 'Launched': 'September 2019', 'Model Name': 'Inspiron 24 5000'}",Nice amount of batteries to have for back up
HP,ProBook 650-G3,hp,160763.0,4435,0,0,0,0,0,https://gadgets.ndtv.com/hp-probook-650-g3-6314,,4GB,15.60-inch,128GB,Black,,No,650-G3,Intel Core i5 7200U,,,No,,802.11 b/g/n,2.31,378.00 x 257.00 x 28.00,,,ProBook,,,,,"HP Probook 650-G3 Laptop (8GB RAM, 500GB HDD, Intel Core i5, Black, 15.6 inch)",,3,,,,,,,,,,,6,,,"{'RAM Slots': '1', 'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '42', 'Optical Disk Drive': 'DVD Writer', 'Backlit Keyboard': 'Yes', 'Read/Write Speed': '8x', 'Dedicated Graphic Memory': '2GB', 'Lock Slot': 'Noble Lock Port'}",nice batteries
Dell,Latitude E7440,dell,49757.0,4436,0,0,0,0,0,https://gadgets.ndtv.com/dell-latitude-e7440-5814,,4GB,14.00-inch,256GB,Black,Windows 8,No,E7440,Intel Core i5 4th Gen 4310U,,,No,,,1.63,,,,Latitude,,Yes,,,,,,,,,,,,,,,,6,DDR3,,{'RAM Slots': '2'},Nice batteries and candle work well! Remote doesn't go far but no big deal for me!
HP,G3-14-K4K11UT,hp,49757.0,4437,0,0,0,0,0,https://gadgets.ndtv.com/hp-g3-14-k4k11ut-7054,,4GB,14.00-inch,No,Black,Chrome OS,16GB,G3-14-K4K11UT,,,,No,1366x768 pixels,,2.1,,4.2,,,Yes,No,,,,Yes,,,,,,,,,,,,6,,,,"Nice batteries, good price."
Lenovo,ThinkPad T470P,lenovo,49757.0,4438,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-thinkpad-t470p-7661,,8GB,14.00-inch,No,Black,Windows 10 Professional,512GB,T470P,Intel Core i7 7700HQ,,,No,1920x1080 pixels,,,234.95 x 337.82 x 23.88,,,ThinkPad,,,2.8 GHz,,,,3,,,,,,,,,,,6,,,,Nice battery
Asus,C202SA-GJ0050,asus,49757.0,4439,0,0,0,0,0,https://gadgets.ndtv.com/asus-c202sa-gj0050-6305,,2GB,11.60-inch,16GB,"Blue, White",Chrome OS,No,C202SA-GJ0050,Intel Celeron Dual Core N3060,,,No,,802.11 a/b/g/n,1.2,57.15 x 294.00 x 20.00,,,,,,2.48 GHz,,,,2,,,,,,,,,,,6,,,"{'VGA Port': 'Yes', 'Headphone and Mic Combo Jack': 'Yes'}",nice buy
Dell,Latitude E5550,dell,49757.0,4440,0,0,0,0,0,https://gadgets.ndtv.com/dell-latitude-e5550-6476,,16GB,15.60-inch,256GB,Black,Windows 8.1,No,E5550,Intel Core i7 5300U,,,No,,802.11 b/g/n,2.1,376.94 x 255.27 x 23.37,,,Latitude,,,2.3 GHz,,,,,,,,,,,,,,,6,,,,Nice cheap batteries that seem to last just as long as name brand ones.
HP,Stream 14-CB112WM,hp,49757.0,4441,0,0,0,0,0,https://gadgets.ndtv.com/hp-stream-14-cb112wm-8900,,4GB,14.00-inch,32GB,Black,Windows 10,No,14-CB112WM,Intel Celeron Dual Core,,,No,1366x768 pixels,,1.54,,,2.0,Stream,,,,,,Yes,,,,,,,,,,,,6,,,,Nice large box of batteries.
Dell,Latitude E7270,dell,72000.0,4442,0,0,0,0,0,https://gadgets.ndtv.com/dell-latitude-e7270-7783,,8GB,15.60-inch,128GB,Black,Windows 10 Professional,No,E7270,Intel Core i5 6th Gen 6200U,,,No,1366x768 pixels,,,,,,Latitude,,,2.3 GHz,,"Dell Latitude E7270 Laptop (Windows 10 Pro, 8GB RAM, 128GB HDD, Intel Core i5, Black, 15.6 inch)",,,,,,,,,,,,,6,,,"{'Web Camera': 'Yes', 'Headphone and Mic Combo Jack': 'Yes', 'Battery Capacity (WHR)': '32', 'Burst Clock Speed': '2.56 GHz', 'Lock Slot': 'Noble Lock Port', 'eMMC': '32GB'}",Nice one
Dell,Inspiron I5748-2143SLV,dell,49757.0,4443,0,0,0,0,0,https://gadgets.ndtv.com/dell-inspiron-i5748-2143slv-7081,,4GB,17.30-inch,No,Silver,Windows 8.1,500GB,I5748-2143SLV,Intel Core i5 4030U,,,No,1600x900 pixels,,,205.00 x 352.55 x 33.10,,3.0,Inspiron,,,1.9 GHz,,,,,,,,,,,,,,,6,,,,Nice packaging and batteries are what you expect for AAA.
Dell,Inspiron 5548-833SLV,dell,49757.0,4444,0,0,0,0,0,https://gadgets.ndtv.com/dell-inspiron-5548-833slv-7067,,8GB,15.60-inch,No,Silver,,1TB,5548-833SLV,Intel Core i5 5th Gen 5200U,,,No,1366x768 pixels,802.11 a/b/g/n/ac,2.38,378.00 x 254.00 x 23.00,,,Inspiron,,,,,,,3,,,,,,,,,,,6,,,,Nice price
Xiaomi,NoteBook Air,xiaomi,49757.0,4445,22,0,0,22,56,https://gadgets.ndtv.com/xiaomi-notebook-air-6349,9,4GB,12.50-inch,128GB,Silver,Windows 10,No,,,,,No,1920x1080 pixels,,1.07,,,2.0,NoteBook Air,,,,,,,,,1 x USB 3.0,,,,,,,Standard,,6,,,,Nice price nice quality
Lenovo,IdeaPad Slim 3 (14),lenovo,49757.0,4446,0,33,0,33,33,https://gadgets.ndtv.com/lenovo-ideapad-slim-3-price-in-india-94227,3,,14.00-inch,,"Platinum Grey, Abyss Blue",Windows 10,,,,,,,,,1.6,,,,IdeaPad,Yes,No,,,,Yes,,Touchpad,,,,Yes,,,,,,6,,,{'Headphone and Mic Combo Jack': 'Yes'},Nice product for a good price.
Lenovo,G40 30,lenovo,49757.0,4447,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-g40-30-8013,,4GB,14.00-inch,No,Black,Windows 8.1,500GB,G40 30,Intel Pentium Dual Core N3540,,,No,,,2.5,265.00 x 38.40 x 25.00,,,,Yes,,2.16 GHz,,,,4,,,,,,,,,,,6,,,"{'Web Camera': 'Yes', 'Battery Capacity (WHR)': '97'}",nice quality
HP,Stream 13-C193NR,hp,49757.0,4448,0,0,0,0,0,https://gadgets.ndtv.com/hp-stream-13-c193nr-7733,,2GB,13.30-inch,No,Horizon Blue,Windows 10,32GB,13-C193NR,Intel Celeron Dual Core N3050,,,No,,,,,,3.0,Stream,,,1.6 GHz,,,,,,,2MB,,,,,,Standard,,6,,,,Nice quality and friendly packaging... besides a great price :)
HP,15-BW070NR,hp,54281.0,4449,0,0,0,0,0,https://gadgets.ndtv.com/hp-15-bw070nr-7751,,4GB,15.60-inch,No,White,Windows 10,1TB,15-BW070NR,,,,No,,802.11 b/g/n,2.05,380.00 x 254.00 x 24.00,,,,,,3 GHz,,"HP 15-BW070NR Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD White)",,,,,,,,,,,,,6,,,,Nice to have plenty of batteries around
Lenovo,IdeaPad Flex 5 Chromebook,lenovo,49757.0,4450,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-ideapad-flex-5-chromebook-price-in-india-91414,,,13.00-inch,,Graphite Grey,Chrome OS,,,Intel Core 9th Gen,,,,,,1.35,,,,IdeaPad,Yes,,,,,Yes,,Touchpad,,,,2 Speakers,,,,,,6,,,{'RAM Slots': '1'},NICE TO HAVE WHEN NEEDED
Lenovo,IdeaPad Flex 5-1570,lenovo,49757.0,4451,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-ideapad-flex-5-1570-8595,,8GB,15.60-inch,No,Black,Windows 10,1TB,5-1570,Intel Core i5 8th Gen 8250U,,,No,1920x1080 pixels,,2.72,,,,IdeaPad Flex,,,1.6 GHz,,,,,,,,,,,,,,,6,DDR4,,,nice to keep on the shelf fo all remotes last as long as the name brand stuff
Dell,Inspiron I5481-5076GRY,dell,49757.0,4452,0,0,0,0,0,https://gadgets.ndtv.com/dell-inspiron-i5481-5076gry-8913,,8GB,14.00-inch,No,Black,Windows 10 Home,1TB,I5481-5076GRY,Intel Core i5,,,No,1366x768 pixels,,3.1,,,,Inspiron,,Yes,,,,Yes,,,,,,,,,,,,6,,,,"Nice, reasonable price."
HP,EliteBook 830 G7,hp,49757.0,4453,0,0,0,0,0,https://gadgets.ndtv.com/hp-elitebook-830-g7-price-in-india-94028,,4GB,13.00-inch,128GB,,Windows 10,,830 G7,Intel Core i5 10th Gen 10210U,,,,1080x1920 pixels,802.11 a/b/g/n/ac,,,5.0,,EliteBook,,,1.60 GHz,,,,,,,,,,,,,,,23,,,{'Headphone and Mic Combo Jack': 'Yes'},"Nice, won't run out for a while."
Lenovo,Y40 80,lenovo,49757.0,4454,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-y40-80-7711,,2GB,14.00-inch,No,Black,,1TB,Y40 80,Intel Core i7 5500U,,,No,,802.11 a/b/g/n/ac,,248.92 x 350.52 x 22.86,4.0,3.0,,,,2.4 GHz,,,,4,,,,,,,,,,,6,,,,nice!
Dell,Inspiron I3565-A659,dell,29900.0,4455,67,0,0,0,33,https://gadgets.ndtv.com/dell-inspiron-i3565-a659-6463,3,6GB,15.60-inch,No,Black,,1TB,I3565-A659,Intel Core i3 9400,,,No,,,2.2,314.96 x 260.00 x 24.00,,,Inspiron,,,,,"Dell Inspiron I3565-A659 Laptop (6GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",,,,,,,,,,,,,6,,,,Nicely packaged. Work well. Great alternative to the more expensive brands.
Lenovo,ThinkPad P51,lenovo,49757.0,4456,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-thinkpad-p51-7714,,8GB,15.60-inch,No,Black,,500GB,P51,Intel Core i7 7700HQ,,,No,1920x1080 pixels,,2.67,250.95 x 77.47 x 30.48,,4.0,ThinkPad,,,2.8 GHz,,,,,,,,,,,,,,,6,,,"{'Web Camera': '5-megapixel', 'Headphone and Mic Combo Jack': 'Yes', 'Backlit Keyboard': 'Yes', 'Dedicated Graphic Memory': '6GB', 'Launched': '6th May 2020', 'Model Name': 'Surface Book 3'}",no complaint
Lenovo,YogaBook,lenovo,49757.0,4457,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-yogabook-6329,,4GB,10.10-inch,64GB,Gunmetal Grey,Android,No,,Intel Atom Quad Core Z8550,,,No,,802.11 ac,0.9,257.00 x 171.00 x 25.40,,,YogaBook,,,1.44 GHz,,,,2,,,,,,,,,,,6,,,{'Web Camera': 'Yes'},no complaints
iBall,Slide Penbook,iball,14999.0,4458,100,0,0,0,0,https://gadgets.ndtv.com/iball-slide-penbook-6260,2,2GB,10.10-inch,No,Ocean Blue,Windows 10,32GB,Slide Penbook,Intel Atom Quad Core,,,No,,,,,,,,Yes,,,,"iBall Slide Penbook Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Ocean Blue, 10.1 inch)",,,,,,,,,,,,,6,,,{'Web Camera': 'Yes'},No complaints and they get the job done. Fast shipping!
Acer,CN4100,acer,72267.0,4459,0,0,0,0,0,https://gadgets.ndtv.com/acer-cn4100-8908,,4GB,14.00-inch,64GB,Black,Windows 10 Home,No,CN4100,Intel Celeron Dual Core,,,No,1366x768 pixels,,1.65,,,,,,,,,"Acer CN4100 Laptop (Windows 10 Home, 4GB RAM, 64GB HDD, Intel Celeron, Black, 14.0 Inch)",Yes,,,,,,,,,,,,6,,,{'Web Camera': 'Yes'},no complaints here about Amazon brand products
Dell,Inspiron i15RM-7565SLV,dell,49757.0,4460,0,0,0,0,0,https://gadgets.ndtv.com/dell-inspiron-i15rm-7565slv-8054,,8GB,15.60-inch,No,Black,Windows 8,1TB,i15RM-7565SLV,,,,No,,802.11 b/g/n,,,,,Inspiron,,,,,,,6,,,,,Yes,,,,,,6,DDR3,,{'Web Camera': '5-megapixel'},"No complaints, just a normal battery!"
Dell,Xps 13 9360-7710SLV,dell,49757.0,4461,0,0,0,0,0,https://gadgets.ndtv.com/dell-xps-13-9360-7710slv-6345,,8GB,13.30-inch,256GB,Silver,Windows 10 Home,No,Xps 13 9360-7710SLV,Intel Core i7 7560U,,,No,1920x1080 pixels,,1.22,200.00 x 30.40 x 38.10,,,,,,3.8 GHz,,,,2,,,,,,,,,,,6,,,{'Web Camera': 'Yes'},"No complaints, simply put they are batteries."
MSI,GL72M 7RDX-800,msi,49757.0,4462,0,0,0,0,0,https://gadgets.ndtv.com/msi-gl72m-7rdx-800-8442,,8GB,17.30-inch,128GB,Black,Windows 10,No,GL72M 7RDX-800,Intel Core i7 7700HQ,Nvidia GeForce GTX 1050,,No,1920x1080 pixels,,2.7,269.00 x 41.80 x 29.00,,,,,,3.8 GHz,Nvidia GeForce GTX 1050,,,,,,,,,,,,,,6,,,{'Web Camera': 'Yes'},"No complaints, so far they've all worked. We'll see how long they last."
iBall,Slide Penbook,iball,14999.0,4463,100,0,0,0,0,https://gadgets.ndtv.com/iball-slide-penbook-6260#gallery,2,2GB,10.10-inch,No,Ocean Blue,Windows 10,32GB,Slide Penbook,Intel Atom Quad Core,,,No,,,,,,,,Yes,,,,"iBall Slide Penbook Laptop (Windows 10, 2GB RAM, 32GB HDD, Intel Atom, Ocean Blue, 10.1 inch)",,,,,,,,,,,,,6,,,{'Web Camera': '8-megapixel'},No frills but just what I needed.
Lenovo,B50 45,lenovo,49757.0,4464,0,0,0,0,0,https://gadgets.ndtv.com/lenovo-b50-45-7057,,4GB,15.60-inch,No,Black,Windows 7,No,B50 45,,,,No,,,2.15,380.00 x 262.00 x 25.00,,3.0,,,,,,,,4,,"1 x USB 2.0, 2 x USB 3.0",,,,,,,Standard,,6,,,{'Web Camera': 'Yes'},no issues
Acer,A515-41G-F3FL,acer,185772.0,4465,0,0,0,0,0,https://gadgets.ndtv.com/acer-a515-41g-f3fl-8198,,16GB,15.60-inch,No,Black,Windows 10,256GB,A515-41G-F3FL,AMD APU Quad Core,,,No,1920x1080 pixels,,1.49,264.00 x 147.32 x 23.00,,,,,,,,"Acer A515-41G-F3FL Laptop (Windows 10, 16GB RAM, 256GB HDD, AMD Quad Core, Black, 15.6 inch)",,,,,,,,,,,,,6,,,{'Web Camera': 'Yes'},No issues Amazon Basic batteries.
Lenovo,Yoga 520-14IKB,lenovo,40000.0,4466,31,12,22,12,22,https://gadgets.ndtv.com/lenovo-yoga-520-14ikb-8758,58,8GB,14.00-inch,No,Black,Windows 10,1TB,520-14IKB,Intel Core i5,,,No,,,,,,,Yoga,,,,,"Lenovo Yoga 520-14IKB (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 14.0 Inch)",,,,,,,,,,,,,6,,,"{'Web Camera': '5-megapixel', 'Headphone and Mic Combo Jack': 'Yes', 'Backlit Keyboard': 'Yes', 'Launched': '6th May 2020', 'Model Name': 'Surface Book 3'}","No leak, nuff said"
Acer,Aspire E ES-15-ES1-521-40L7,acer,21990.0,4467,10,3,26,15,46,https://gadgets.ndtv.com/acer-aspire-e-es-15-es1-521-40l7-7541#gallery,39,4GB,15.60-inch,No,Black,Windows 10 Home,500GB,ES-15-ES1-521-40L7,AMD APU Quad Core A4,,,No,,,,,,,Aspire E,,,,,"Acer Aspire E ES-15-ES1-521-40L7 Laptop (Windows 10, 4GB RAM, 500GB HDD, AMD Black, 15.6 inch)",,,,,,,,,,,,,6,,,{'Web Camera': '5-megapixel'},no other way to buy batteries
Asus,TUF FX504GE-E4366T,asus,66990.0,4468,8,3,20,4,65,https://gadgets.ndtv.com/asus-tuf-fx504ge-e4366t-7665,203,8GB,15.60-inch,No,Black,Windows 10 Home,128GB,FX504GE-E4366T,Intel Core i5,,,No,,,,,,,TUF,,,,,"Asus Tuf FX504GE-E4366T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",,,,,,,,,,,,,6,,,{'Web Camera': '5-megapixel'},No Problem
HP,Chromebook x360,hp,49757.0,4469,0,0,0,0,0,https://gadgets.ndtv.com/hp-chromebook-x360-price-in-india-90966,,8GB,14.00-inch,64GB,,Chrome OS,,,Intel Core 8th Gen,,,,,,,,,,,Yes,Yes,,,,Yes,,,,,,2 Speakers,,,,,,6,,,{'Web Camera': 'Yes'},No problem with these.
Acer,Aspire E E15-E5-576,acer,31996.0,4470,8,0,15,4,73,https://gadgets.ndtv.com/acer-aspire-e-e15-e5-576-7891#gallery,26,4GB,15.60-inch,No,Black,Linux,1TB,E15-E5-576,Intel Core i3,,,No,,,,,,,Aspire E,,,,,"Acer Aspire E E15-E5-576 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",,,,,,,,,,,,,6,,,{'Web Camera': 'Yes'},No problems
Asus,VivoBook S14 S410UA-EB796T,asus,53990.0,4471,8,5,29,8,50,https://gadgets.ndtv.com/asus-vivobook-s14-s410ua-eb796t-7959,98,8GB,14.00-inch,No,Gold,Windows 10 Home,256GB,S14 S410UA-EB796T,Intel Core i3,,,No,,,,,,,VivoBook,,,,,"Asus Vivobook S14 S410UA-EB796T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Gold, 14.0 Inch)",,,,,,,,,,,,,6,,,"{'Web Camera': '5-megapixel', 'Headphone and Mic Combo Jack': 'Yes', 'Launched': '2nd October 2019', 'Model Name': 'Surface Pro 7', 'Material': 'Magnesium Aluminum Alloy'}",No problems at all.
